country,communityID,CoMgmtSite,dataProvider,lonDD,latDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
Madagascar,Ampasimena,Rasis,Josh,48.16526667,-13.31202778,6.78570711877593,8.529998423737828,20.943916452431523,-3.503161583303238,7.241622259707259,-3.937527712097577,3.383703374155256,8.694153403275283,2.9778559098331048,-13.151850784946229,-4.82718414027995,-16.490911563161692,-9.780035353553739,-11.846764656411146,-8.62432110787953,-15.343576136703795
Madagascar,Anjiahamahavita,Dauphin,Josh,47.78710556,-14.02934167,8.900422856023905,9.401629965781154,16.4357071098294,-3.513577837911541,9.66355070700149,-3.8723512047151187,4.215786807151289,9.903866593126853,1.802983593159646,-12.952246043943871,-4.694012455696528,-16.03060937113343,-9.746641290438884,-11.713221354822856,-8.377271381958074,-14.348864299108744
Madagascar,Ambiba,Nosy_Valiha,Josh,47.80941111,-14.17657778,9.046989734037103,9.77409827997704,16.4357071098294,-3.4661783908571664,9.887873295135453,-3.8723512047151187,4.367924945865642,10.299611391002195,2.0080325137359356,-12.989358887431612,-4.694012455696528,-15.898643058854066,-9.746641290438884,-11.769638657344949,-8.500680123930914,-14.092366016790104
Madagascar 2,Ambodipaka,Ambodipaka,Josh,49.70477222,-15.87189722,5.409318151391673,11.084306048526926,18.699577387370447,-5.146554347773158,4.349269599454342,-3.0853583819456354,2.5699817690390425,9.19288000297367,1.3374290705090663,-15.291173834397952,-4.589838651345923,-17.13769360741769,-9.269203088165446,-13.051436386413362,-10.863294284330038,-15.586261107967935
Madagascar,Ifaty,Fimihara,Josh,43.61593333,-23.14531944,5.7255026863371805,2.2644980884809263,10.07267793362705,-4.306213121100599,0.5408958403726682,-2.5586548233573536,0.11204294663580416,-2.297775584752615,-0.4753684841226957,-17.456139459368735,-7.935054777141426,-22.24741287578925,-9.556193165577998,-17.16688456964186,-17.469108639529118,-24.377918357300377
Tanzania,Mkokotoni,Mkokotoni,Josh,39.25451111,-5.877127777999999,-2.936860810939279,-1.6545109288773618,12.798918604657072,-5.014621086954795,-2.689078587946059,-8.232437571093376,-2.7268253674776033,-0.6544274162564867,0.9594162093393699,-13.649553817375338,-8.156994017396869,-19.41434270474417,-13.446863581603008,-12.530293470462162,-11.341456587930676,-25.332904518980293
Tanzania,Matemwe,Matemwe,Josh,39.35114722,-5.8759,-2.936860810939279,-1.6545109288773618,12.798918604657072,-5.014621086954795,-2.689078587946059,-8.232437571093376,-2.7268253674776033,-0.6544274162564867,0.9594162093393699,-13.649553817375338,-8.156994017396869,-19.41434270474417,-13.446863581603008,-12.530293470462162,-11.341456587930676,-25.332904518980293
Tanzania,Pwani Mchangani,Pwani_Mchangani,Josh,39.35631667,-5.922966667000001,-2.936860810939279,-1.6545109288773618,12.798918604657072,-5.014621086954795,-2.689078587946059,-8.232437571093376,-2.7268253674776033,-0.6544274162564867,0.9594162093393699,-13.649553817375338,-8.156994017396869,-19.41434270474417,-13.446863581603008,-12.530293470462162,-11.341456587930676,-25.332904518980293
Tanzania,Mtende,Mtende,Josh,39.53041111,-6.496297222000001,-2.718450809989692,-1.3707696078797404,13.219346447471336,-5.009650479296768,-2.453003818478705,-7.619109221651243,-2.430268465274843,-0.18966727115661275,1.290473692649563,-13.819103414939127,-8.081351877464904,-19.397297491291333,-13.205290146480731,-12.456554282035292,-11.37557616648419,-25.43982133980942
Tanzania,Jambiani,Jambiani,Josh,39.54517222,-6.3153277779999994,-2.936860810939279,-1.6545109288773618,13.219346447471336,-5.014621086954795,-2.689078587946059,-8.192966478785845,-2.7268253674776033,-0.6544274162564867,0.9594162093393699,-13.819103414939127,-8.081351877464904,-19.50233337661539,-13.459609214409907,-12.510922469521956,-11.38062424024776,-25.31629141469649
Tanzania,Mzuri,Mzuri,Josh,39.56576667,-6.4098388889999995,-2.718450809989692,-1.3707696078797404,13.219346447471336,-5.009650479296768,-2.453003818478705,-8.289778557315586,-2.430268465274843,-0.18966727115661275,1.290473692649563,-13.819103414939127,-8.081351877464904,-19.48925327408113,-13.65688478279542,-12.63543890117117,-11.402603243342247,-25.63207138560355
Indonesia,LampuyangVillage,LampuyangVillage,Josh,95.12980556,5.671222222000001,-1.296796381813714,0.8730389518074144,-1.965676244211223,-4.224793133565285,-0.9826171701544872,-12.713750187346683,-1.610280421680832,0.6084667298524193,3.7059241231023776,-9.938517318014984,-3.6023943072720166,-12.608792078293318,-7.295906750765823,-4.9234189564915765,-7.022366395854496,-14.347211895657852
Indonesia,Iboih,Iboih,Josh,95.25813889,5.8706111110000005,-0.7635521502394993,1.3742894633582248,-1.965676244211223,-3.752470258591656,-1.0226099037668246,-13.053088897456178,-1.2053845400691543,0.5026970936277575,3.4526269302543655,-9.333102022026685,-3.6023943072720166,-12.367614043887109,-7.359191242624796,-5.032351181247474,-7.080422566292254,-14.547249086228643
Indonesia,BateeShok,Pria Laot,Josh,95.31266667,5.66925,-1.1499912063941298,1.224813686066395,-1.9428694609541108,-4.374020217962582,-1.0480274194972994,-12.713750187346683,-1.5575905803260626,0.49276002306499755,3.663994982640495,-9.375012987779218,-3.31192762135607,-12.608792078293318,-7.295906750765823,-4.9234189564915765,-7.022366395854496,-14.347211895657852
Indonesia,KeuneukaiVillage,KeuneukaiVillage,Josh,95.31372222,5.77725,-0.842810154121787,1.3742894633582248,-1.965676244211223,-4.07973975565138,-0.9448828880008975,-13.053088897456178,-1.338469185948099,0.5956022106110348,3.534571027175981,-9.333102022026685,-3.6023943072720166,-12.608792078293318,-7.359191242624796,-4.9234189564915765,-7.022366395854496,-14.347211895657852
Indonesia,KotaBawahBarat,Pasiran,Josh,95.31807778,5.89025,-0.7635521502394993,1.406898593114625,-1.965676244211223,-3.752470258591656,-1.0226099037668246,-13.053088897456178,-1.2053845400691543,0.5026970936277575,3.4526269302543655,-9.206111872602419,-3.6023943072720166,-12.367614043887109,-7.359191242624796,-5.032351181247474,-7.080422566292254,-14.547249086228643
Indonesia,IeMeuleeVillage,Ieu_Meulee,Josh,95.33493056,5.8963194439999995,-0.7635521502394993,1.406898593114625,-1.965676244211223,-3.752470258591656,-1.0226099037668246,-13.053088897456178,-1.2053845400691543,0.5026970936277575,3.4526269302543655,-9.206111872602419,-3.6023943072720166,-12.367614043887109,-7.359191242624796,-5.032351181247474,-7.080422566292254,-14.547249086228643
Indonesia,BuerawangVillage,BuerawangVillage,Josh,95.34041667,5.786138889,-0.7635521502394993,1.3742894633582248,-1.965676244211223,-3.752470258591656,-1.0226099037668246,-13.053088897456178,-1.2053845400691543,0.5026970936277575,3.4526269302543655,-9.333102022026685,-3.6023943072720166,-12.608792078293318,-7.359191242624796,-4.9234189564915765,-7.022366395854496,-14.347211895657852
Indonesia,JaboiVillage,JaboiVillage,Josh,95.34391667,5.79525,-0.7635521502394993,1.3742894633582248,-1.965676244211223,-3.752470258591656,-1.0226099037668246,-13.053088897456178,-1.2053845400691543,0.5026970936277575,3.4526269302543655,-9.333102022026685,-3.6023943072720166,-12.608792078293318,-7.359191242624796,-4.9234189564915765,-7.022366395854496,-14.347211895657852
Indonesia,BalohanVillage,BalohanVillage,Josh,95.34780556,5.827722222,-0.7635521502394993,1.406898593114625,-1.965676244211223,-3.752470258591656,-1.0226099037668246,-13.053088897456178,-1.2053845400691543,0.5026970936277575,3.4526269302543655,-9.206111872602419,-3.6023943072720166,-12.608792078293318,-7.359191242624796,-4.9234189564915765,-7.022366395854496,-14.347211895657852
Indonesia,AnoiItam,Anoi_Itam,Josh,95.37405556,5.836305556,-0.7635521502394993,1.406898593114625,-1.965676244211223,-3.752470258591656,-1.0226099037668246,-13.053088897456178,-1.2053845400691543,0.5026970936277575,3.4526269302543655,-9.206111872602419,-3.6023943072720166,-12.608792078293318,-7.359191242624796,-4.9234189564915765,-7.022366395854496,-14.347211895657852
Indonesia,Pemuteran,Pemuteran,Georgie,114.65554499999999,-8.142972,-2.5387173402690255,4.2261268618453585,-1.6770700741519096,-2.748124086742021,-0.3235209874310252,-0.8457117823837068,3.9254290770742717,3.609982736926609,1.677969071200569,-20.100171985204728,-32.28569697801399,-25.984491153288868,-12.580976636397157,-15.47103430724992,-13.755269775873957,-27.69172611790879
Indonesia,Bondalem,Bondalem,Georgie,115.317217,-8.10926,-2.6261725191849217,3.5270339021577835,-4.379396754545173,-2.9974450680565035,-2.0726906134747702,-1.1425959242978068,3.1304128139546306,2.3391739289246205,0.6096649094478268,-19.963394403323242,-32.27629426610636,-26.696426881255054,-13.721597912831818,-16.958052450498773,-14.474864494737172,-28.00625947338986
Indonesia,Tejakula,Tejakula,Georgie,115.35238799999999,-8.124130000000001,-2.6261725191849217,3.5270339021577835,-4.379396754545173,-2.9974450680565035,-2.0726906134747702,-1.1425959242978068,3.1304128139546306,2.3391739289246205,0.6096649094478268,-19.963394403323242,-32.27629426610636,-26.696426881255054,-13.721597912831818,-16.958052450498773,-14.474864494737172,-28.00625947338986
Indonesia,Penuktukan,Penuktukan,Georgie,115.387895,-8.13575,-2.6261725191849217,2.517748957821442,-4.508305166741,-2.9974450680565035,-2.0726906134747702,-0.2313340978170153,3.1304128139546306,2.3391739289246205,0.6096649094478268,-20.315209463679885,-31.78092076918184,-26.81919008024991,-14.22779556127417,-17.13647586270953,-14.408246526951974,-27.850548435675904
Indonesia,Sambirenteng,Sambirenteng,Georgie,115.41111799999999,-8.147730000000001,-2.6261725191849217,2.921101638358037,-4.508305166741,-2.9974450680565035,-2.0726906134747702,-0.2313340978170153,3.1304128139546306,2.3391739289246205,0.6096649094478268,-20.254364693248604,-31.78092076918184,-26.81919008024991,-14.22779556127417,-17.13647586270953,-14.408246526951974,-27.850548435675904
Indonesia,Tulamben,Tulamben,Georgie,115.606595,-8.288724,-2.4554114010219674,2.373004792072697,-3.2304630233780496,-3.2533463573520383,-2.0138938323209676,1.147130775828198,2.890334664480987,2.3730424381838366,0.6816044701959623,-20.323075795082058,-28.63373090545316,-27.342076985762432,-12.674559677497,-17.229940697849077,-14.436818526784057,-28.43540246192109
Phillipines,34,34,Richard,120.1302,13.84810556,-4.98540083097494,-6.61799117396884,-18.103041479488645,-4.144408070990291,-5.561026952480253,-4.36522434297324,-6.247037692351631,-7.795128766749282,-7.516814505608838,-19.267353087684626,-11.550745017676556,-24.020936218595512,-10.292535603352793,-16.89435072440929,-15.241324721467786,-17.82649285582294
Phillipines,35,35,Richard,120.14255,13.84309167,-4.98540083097494,-6.61799117396884,-18.103041479488645,-4.144408070990291,-5.561026952480253,-4.36522434297324,-6.247037692351631,-7.795128766749282,-7.516814505608838,-19.267353087684626,-11.550745017676556,-24.020936218595512,-10.292535603352793,-16.89435072440929,-15.241324721467786,-17.82649285582294
Phillipines,36,36,Richard,120.2506,13.71998611,-4.98540083097494,-6.61799117396884,-18.103041479488645,-4.144408070990291,-5.561026952480253,-4.443033999684054,-6.247037692351631,-7.795128766749282,-7.516814505608838,-18.96960732461587,-11.550745017676556,-23.858457078864216,-10.407400506894227,-16.77001137607882,-14.907159393797098,-17.692975586162785
Phillipines,38,38,Richard,120.45758889999999,13.41868611,-4.245843393972127,-6.0816492111356535,-18.861048999209416,-4.004323676867017,-4.510536319522895,-4.60877197261802,-5.8349679260974,-6.963546250327724,-6.6362144251843835,-19.13037828135686,-11.342953699359326,-23.580612984738192,-10.419693572773369,-16.554217554204577,-14.611006822234096,-17.827459357824317
Phillipines,37,37,Richard,120.466675,13.41654722,-4.245843393972127,-6.0816492111356535,-18.861048999209416,-4.004323676867017,-4.510536319522895,-4.60877197261802,-5.8349679260974,-6.963546250327724,-6.6362144251843835,-19.13037828135686,-11.342953699359326,-23.580612984738192,-10.419693572773369,-16.554217554204577,-14.611006822234096,-17.827459357824317
Phillipines,28,28,Richard,120.6157111,14.17789444,-4.5327680647617825,-5.146827312892011,-11.02333513002458,-4.4125303790531145,-4.429139167113627,-4.281470997319293,-6.029020137590435,-6.914615914850353,-6.393625487736032,-19.938766900997017,-12.527869636704702,-25.054948890018892,-11.045373590081054,-17.475280403778125,-15.385694553921436,-16.195831526201555
Phillipines,33,33,Richard,120.6208,13.92961111,-4.5327680647617825,-5.146827312892011,-14.959616891086892,-4.4125303790531145,-4.429139167113627,-4.297052292368209,-6.029020137590435,-6.914615914850353,-6.393625487736032,-19.72446589492851,-11.322181171580992,-24.171064085374372,-10.459419851989294,-17.525543704176314,-15.119374416116838,-16.55193308479457
Phillipines,30,30,Richard,120.6214389,14.08906944,-4.5327680647617825,-5.146827312892011,-11.02333513002458,-4.4125303790531145,-4.429139167113627,-4.284278850638101,-6.029020137590435,-6.914615914850353,-6.393625487736032,-19.72446589492851,-12.527869636704702,-24.4205387412323,-11.128184394387986,-17.5079512177418,-15.274958832645158,-16.577373686468977
Phillipines,31,31,Richard,120.63234720000001,13.83263056,-4.5327680647617825,-5.146827312892011,-14.959616891086892,-4.4125303790531145,-4.429139167113627,-4.297052292368209,-6.029020137590435,-6.914615914850353,-6.393625487736032,-19.461450527276558,-11.322181171580992,-24.0468003414415,-10.459419851989294,-17.10187618255674,-14.949170881541285,-17.096665776566322
Phillipines,29,29,Richard,120.6341,14.08288889,-4.5327680647617825,-5.146827312892011,-11.02333513002458,-4.4125303790531145,-4.429139167113627,-4.284278850638101,-6.029020137590435,-6.914615914850353,-6.393625487736032,-19.72446589492851,-12.527869636704702,-24.4205387412323,-11.128184394387986,-17.5079512177418,-15.274958832645158,-16.577373686468977
Phillipines,32,32,Richard,120.63942779999999,13.83011667,-4.5327680647617825,-5.146827312892011,-14.959616891086892,-4.4125303790531145,-4.429139167113627,-4.297052292368209,-6.029020137590435,-6.914615914850353,-6.393625487736032,-19.40310401125428,-11.322181171580992,-24.0468003414415,-10.459419851989294,-17.10187618255674,-14.949170881541285,-17.096665776566322
Phillipines,24,24,Richard,120.9269,13.76021944,-3.4884277843550193,-4.527431536127624,-16.536794181590686,-4.288188230490142,-24.822577053069338,-3.9403872239724635,-5.584811164818149,-5.63202189929094,-4.788734844889042,-19.355587160979137,-11.3601608129411,-23.716205269457767,-10.079207671908142,-17.819146083790294,-15.19120846630474,-16.240696634454864
Phillipines,39,39,Richard,121.0224972,13.43512222,-3.0150532326640445,-4.134708321962444,-17.118894163572584,-4.280198637779808,-24.716999764626145,-4.07429461823523,-5.2626179773705095,-5.007601254888316,-3.7932291810815033,-19.505127392682052,-11.207273973541731,-23.417750309853915,-10.504222684291486,-17.42503191968239,-14.845066224083281,-17.056510507881452
Phillipines,25,25,Richard,121.05803059999998,13.75710556,-3.1857854513853368,-4.527431536127624,-11.85382542849901,-4.218263128898725,-24.808256716427945,-3.982790515118795,-5.360155347105899,-5.014904586735547,-3.760078636740505,-19.505127392682052,-11.57062157043709,-23.716205269457767,-11.14173418393336,-17.819146083790294,-15.19120846630474,-16.240696634454864
Phillipines,40,40,Richard,121.09911389999999,13.40523056,-3.0150532326640445,-3.6464594934915273,-16.417395490064045,-4.280198637779808,-24.716999764626145,-4.07429461823523,-5.2626179773705095,-5.007601254888316,-3.7932291810815033,-19.505127392682052,-11.2277640866422,-23.130873822856334,-10.504222684291486,-17.373336384824245,-14.811340358170622,-17.71540925560543
Phillipines,22,22,Richard,121.21253059999998,13.63582778,-2.2771980986069584,-4.527431536127624,-12.726074052127723,-4.113820040757421,-24.79677063868153,-4.07429461823523,-4.703558932964036,-4.107859349461018,-3.177433990331513,-20.008158616328654,-11.409601388618285,-23.484570823513206,-10.504222684291486,-17.646512093124834,-14.881239903913745,-16.761346928032516
Phillipines,21,21,Richard,121.24560829999999,13.63992222,-2.2771980986069584,-4.527431536127624,-12.726074052127723,-4.113820040757421,-24.79677063868153,-4.07429461823523,-4.703558932964036,-4.107859349461018,-3.177433990331513,-20.008158616328654,-11.409601388618285,-23.484570823513206,-10.504222684291486,-17.646512093124834,-14.881239903913745,-16.761346928032516
Phillipines,23,23,Richard,121.29129440000001,13.62312778,-1.4598882429873727,-3.6087014602416922,-9.804260554019272,-4.104502400457544,-24.730234585401877,-4.07429461823523,-4.10359380464238,-3.3162664980209366,-3.0302210524731255,-20.008158616328654,-11.45249189356463,-23.484570823513206,-10.504222684291486,-17.646512093124834,-14.881239903913745,-16.761346928032516
Phillipines,20,20,Richard,121.40174440000001,13.6797,-1.4598882429873727,-3.6087014602416922,-9.804260554019272,-4.104502400457544,-24.730234585401877,-3.8326673795829658,-4.10359380464238,-3.3162664980209366,-3.0302210524731255,-20.008158616328654,-11.45249189356463,-23.484570823513206,-11.093428543620998,-17.646512093124834,-14.881239903913745,-16.761346928032516
Phillipines,18,18,Richard,121.42166940000001,13.75197778,-1.4598882429873727,-3.6087014602416922,-9.804260554019272,-4.104502400457544,-24.730234585401877,-3.8326673795829658,-4.10359380464238,-3.3162664980209366,-3.0302210524731255,-20.008158616328654,-11.45249189356463,-23.484570823513206,-11.093428543620998,-17.646512093124834,-14.881239903913745,-16.761346928032516
Phillipines,19,19,Richard,121.43704440000002,13.69850278,-1.4598882429873727,-3.6087014602416922,-9.804260554019272,-4.104502400457544,-24.730234585401877,-3.8326673795829658,-4.10359380464238,-3.3162664980209366,-3.0302210524731255,-20.008158616328654,-11.45249189356463,-23.484570823513206,-11.093428543620998,-17.646512093124834,-14.881239903913745,-16.761346928032516
Phillipines,1,1,Richard,123.91495559999998,9.928080556,2.7188746334417813,-0.5632632730821818,-12.214831248007862,-4.3285867139176375,-22.8984337122489,-4.658907281319424,-0.4171221310001916,0.8075718186523861,-1.6360489442004411,-22.473832711533916,-13.922442188597206,-27.595051321877307,-11.780945043320335,-26.430882094974418,-17.560584111434242,-19.739705119712948
Phillipines,2,2,Richard,123.9268361,10.06851667,2.7188746334417813,1.449672955241743,-5.40990576739352,-4.3285867139176375,-22.8984337122489,-4.557554411756093,-0.4171221310001916,0.8075718186523861,-1.6360489442004411,-22.65417775900068,-12.463869333795408,-26.564948476626725,-12.112469559188598,-25.634882144606053,-17.23895671775536,-20.051989156956505
Phillipines,16,16,Richard,124.59500829999999,10.08604722,8.409188391167799,2.3945950058490872,-0.24340278269255888,-4.0531872391813,-22.837896212109186,-3.5968240229033,1.3692347448415632,3.6939306588866128,-0.7530862038590436,-25.464209518332126,-13.305611097613546,-27.666078313950425,-9.516222978245848,-28.645627748714542,-18.52465995993938,-21.454107060310356
Indonesia,boyong pante,boyong pante,Georgie,124.34329199999999,1.110547,-6.481827523352468,-17.549784335693996,-52.15619211367417,-4.440865859248289,-21.299373305567947,-8.914506370257902,-14.394424265650041,-21.342031189289344,-17.607503290450076,-32.59707104321913,-29.77701542582181,-43.52218793940422,-13.231558865286486,-33.13744009221995,-25.87187589063018,-36.9078907129069
Indonesia,blongko,blongko,Georgie,124.35592,1.132473,-6.778758817665931,-17.549784335693996,-52.15619211367417,-4.599631486445732,-21.093965249157698,-8.914506370257902,-14.518411210377447,-21.497168154371092,-18.306895667563914,-32.59707104321913,-29.77701542582181,-43.52218793940422,-13.231558865286486,-33.13744009221995,-25.87187589063018,-36.9078907129069
Phillipines,15,15,Richard,124.49186110000001,10.04431389,6.143220731947707,1.707148758476662,-1.4796695930768489,-4.174231570183629,-22.879785156464827,-3.5968240229033,0.5012186236937888,2.130365272462642,-1.1401803641671537,-24.930220178459127,-13.423959658615692,-27.715392042272967,-9.516222978245848,-28.054060738688978,-18.3156973133755,-20.61843546290294
Indonesia,minanga,minanga,Georgie,124.85472299999999,0.968939,-7.184182167702058,-17.186309687133395,-55.01156746406257,-4.691564489935207,-20.935496159876976,-9.544364486513501,-14.588138077997836,-21.514400308434144,-18.72363120593512,-33.40387988797796,-27.768109409438026,-43.89506124324224,-16.707915707086674,-33.267971618601045,-25.766952532860433,-37.74362465424858
Indonesia,tumbak,tumbak,Georgie,124.887593,0.97456,-7.184182167702058,-17.186309687133395,-55.01156746406257,-4.691564489935207,-20.935496159876976,-9.544364486513501,-14.588138077997836,-21.514400308434144,-18.72363120593512,-33.40387988797796,-27.768109409438026,-43.89506124324224,-16.707915707086674,-33.267971618601045,-25.766952532860433,-37.74362465424858
Indonesia,bentenan,bentenan,Georgie,124.899355,1.00966,-7.184182167702058,-17.186309687133395,-55.582712075862936,-4.691564489935207,-20.935496159876976,-9.568942640357259,-14.588138077997836,-21.514400308434144,-18.72363120593512,-33.40387988797796,-28.6250966279037,-44.28820403686979,-16.47710198722804,-33.6087582747176,-26.099511721486092,-38.059607498894124
Indonesia,rumbia,rumbia,Georgie,124.91253,1.023584,-7.184182167702058,-17.186309687133395,-58.63883713997671,-4.691564489935207,-20.935496159876976,-9.60971781624771,-14.588138077997836,-21.514400308434144,-18.72363120593512,-33.40387988797796,-31.016960665637583,-45.07136316960986,-17.302438314730416,-34.33963582819588,-26.683521186560387,-38.99303090811351
Indonesia,Bahoi,Bahoi,Georgie,125.019901,1.720518,-6.981767848131071,-17.975731520814996,-65.48512876601752,-4.353455911104664,-21.68562150815989,-10.397577759962385,-14.639433274857527,-21.484678323017047,-19.176047302490275,-33.772517769476764,-31.831356347399854,-47.340032107914,-18.555515228181363,-36.16702438243533,-28.230767814021018,-40.35835547294685
Indonesia,talise,talise,Georgie,125.074772,1.830393,-6.981767848131071,-17.975731520814996,-67.4019923261588,-4.353455911104664,-21.68562150815989,-10.959214577503895,-14.639433274857527,-21.484678323017047,-19.176047302490275,-33.772517769476764,-32.82549088185426,-48.133131829721044,-19.89349884543177,-36.91479103848806,-28.76629467847914,-41.378960383493116
Indonesia,kahuku,kahuku,Georgie,125.11968300000001,1.8027259999999998,-6.981767848131071,-17.975731520814996,-67.4019923261588,-4.353455911104664,-21.68562150815989,-10.959214577503895,-14.639433274857527,-21.484678323017047,-19.176047302490275,-33.772517769476764,-32.82549088185426,-48.133131829721044,-19.89349884543177,-36.91479103848806,-28.76629467847914,-41.378960383493116
PNG,Muluk,Muluk,Josh,146.067575,-4.647611111,-5.749428098957832,-12.01382808777277,-42.811333159380894,-4.40298272916142,-14.137246268538728,-13.471223446028624,-8.848265159050229,-12.126954734387796,-13.963157621447442,-42.12204030546258,-34.301642722430515,-50.73838988446291,-34.8215282310803,-37.92158178793795,-36.14484408753764,-50.68991528732754
PNG,Andra,Andra,Josh,147.0006333,-1.941236111,-5.196187920331363,-12.16716402801039,-65.5613469463391,-4.1360690815512635,-10.886853011053233,-8.242649509177335,-7.6285477216475055,-9.741319610729626,-9.574867263398424,-41.16040543971411,-36.75965198943456,-47.753794556669625,-30.16300739154336,-31.217608661325524,-32.78356674845212,-54.80116312786804
PNG,Ahus,Ahus,Josh,147.1039361,-1.945386111,-5.288279200485246,-12.37037525406517,-66.31331180306108,-4.588291341052564,-10.827567372789815,-8.090836388528489,-7.678874770600974,-9.653260223345683,-9.437132008144733,-41.021303614587524,-36.50495490203466,-47.28438026078857,-29.701596014551967,-30.752497444949157,-32.38135997300713,-54.38197316613428
PNG,Somalani,Somalani,Amy,149.4922389,-5.526927777999999,-6.921612517518083,-12.156555226792843,-43.995120229827876,-6.329545516887891,-18.997247924127436,-12.444528888906747,-10.426499662275413,-14.238223579184439,-14.884545791724246,-40.75570535545321,-35.389524812953624,-52.21961488446312,-27.330918862570506,-38.33998648043918,-36.300914559839626,-54.85449322452769
PNG,Vesse,Vesse,Amy,149.70397219999998,-5.4671944439999995,-7.165470992031652,-12.134346325421541,-46.36100318130205,-6.236607119128501,-19.764427578866762,-11.798400503275875,-10.457585438025252,-14.194799594344264,-14.856474927540297,-40.75570535545321,-35.47852008279,-51.74218450977983,-26.991677970642037,-37.801422252638204,-36.022404657483165,-55.12336674066041
PNG,Dabanot,Dabanot,Josh,150.5280333,-2.505383333,-5.259824838065541,-12.400592866227544,-69.41231437286429,-6.141041082617537,-11.794140896953564,-8.944797063628396,-8.988806933138028,-10.829105723040689,-10.578209811516393,-36.28523240355682,-31.550141427326484,-43.1246165930658,-23.829557591673044,-26.50092492778242,-27.940100368061614,-48.67728666999332
PNG,Baia,Baia,Amy,151.5393806,-4.9281611110000005,-7.2601783920930085,-13.73238464953298,-63.38236799509315,-6.098861508885555,-16.65575606042504,-10.686694702107602,-10.013992189362664,-13.018397599259757,-12.266535577361893,-37.83741822931431,-33.53472359542886,-47.65339125271606,-24.548031651607715,-32.1724545975951,-32.74762465777993,-54.323143240703
PNG,Kavulik,Kavulik,Josh,152.0824,-3.3087,-5.984992986267724,-14.038769784072002,-66.30197774072808,-6.243246791232659,-12.765860430912623,-8.034422608308079,-9.448720310640912,-12.004820859070742,-12.124149686878349,-33.45513945349347,-31.134198500147914,-41.602657917036055,-21.334035162944186,-25.505293427848596,-26.952106772073503,-47.3115772185144
PNG,Silom 1,Silom,Josh,152.10606669999999,-3.3189666669999998,-5.984992986267724,-14.038769784072002,-66.30197774072808,-6.243246791232659,-12.765860430912623,-8.034422608308079,-9.448720310640912,-12.004820859070742,-12.124149686878349,-33.45513945349347,-31.134198500147914,-41.602657917036055,-21.334035162944186,-25.505293427848596,-26.952106772073503,-47.3115772185144
PNG,Ungakum,Ungakum,Josh,150.4980917,-2.480402778,-5.098777891614958,-12.400592866227544,-68.6932009719036,-6.203806441388904,-11.121755891012796,-8.70718196472855,-8.683492777604595,-10.19128151880947,-9.650643451151165,-36.28523240355682,-31.760381530267022,-42.89343782421259,-24.298557265415077,-26.187119645981294,-27.56669694862558,-48.53752251095833
Madagascar,masoala cap,Masoala,Josh,50.15984718,-15.98355287,4.472825794457558,10.989829987931522,17.80169432934926,-5.268671646583223,3.444268402183437,-3.068831861071808,2.098589976837273,8.736301810245006,1.4590525194359216,-16.532643973775365,-4.934462404731066,-17.840827260191606,-8.679120702969545,-13.552860309622561,-12.058698057036722,-17.26047080329558
